date,contango_ratio,term_structure,vix_percentile,contango_percentile,vix_5d_change,vix_20d_change,vix,vix3m
2012-12-06 06:00:00+00:00,,BACKWARDATION,,,-0.03154210800561641,0.08295228408107058,,
2012-12-07 05:00:00+00:00,1.0874214673173406,CONTANGO,,,-0.07126175005244662,0.05019810158344562,15.899999618530272,17.290000915527344
2012-12-07 06:00:00+00:00,,BACKWARDATION,,,-0.034021840649472,0.05019810158344562,,
2012-12-10 05:00:00+00:00,1.0809969598881592,CONTANGO,,,-0.024908862103089513,0.03548382174584175,16.049999237060547,17.350000381469727
2012-12-10 06:00:00+00:00,,BACKWARDATION,,,-0.03196626592788543,0.03548382174584175,,
2012-12-11 05:00:00+00:00,1.0918433097754743,CONTANGO,,,-0.06091678127439182,-0.02198494847942245,15.56999969482422,17.0
2012-12-11 06:00:00+00:00,,BACKWARDATION,,,-0.020754712680713605,-0.02198494847942245,,
2012-12-12 05:00:00+00:00,1.0927900008532245,CONTANGO,,,0.0031446661593999004,0.028368766853011262,15.949999809265137,17.43000030517578
2012-12-12 06:00:00+00:00,,BACKWARDATION,,,-0.006230494239806816,0.028368766853011262,,
2012-12-13 05:00:00+00:00,1.0797101290696873,CONTANGO,,,0.03177571670559409,0.09960152752531348,16.559999465942383,17.8799991607666
2012-12-13 06:00:00+00:00,,BACKWARDATION,,,0.06358380157497745,0.09960152752531348,,
2012-12-14 05:00:00+00:00,1.0605882756850298,CONTANGO,,,0.09184330977547428,0.0712035363950545,17.0,18.030000686645508
2012-12-14 06:00:00+00:00,,BACKWARDATION,,,0.065830733748657,0.0712035363950545,,
2012-12-17 05:00:00+00:00,1.0709914220672998,CONTANGO,,,0.024451432475642187,-0.01802880096541193,16.34000015258789,17.5
2012-12-17 06:00:00+00:00,,BACKWARDATION,,,-0.013284983118927451,-0.01802880096541193,,
2012-12-18 05:00:00+00:00,1.0796403208363814,CONTANGO,,,-0.059782596802265275,-0.09053744558569687,15.56999969482422,16.809999465942383
2012-12-18 06:00:00+00:00,,BACKWARDATION,,,-0.08411766501034001,-0.09053744558569687,,
2012-12-19 05:00:00+00:00,1.0288018423053429,CONTANGO,,,0.021176506491268343,0.05467810303391274,17.360000610351562,17.860000610351562
2012-12-19 06:00:00+00:00,,BACKWARDATION,,,0.06242352804397777,0.05467810303391274,,
2012-12-20 05:00:00+00:00,1.0265987159776555,CONTANGO,,,0.08139534340796262,0.06574186716547636,17.670000076293945,18.13999938964844
2012-12-20 06:00:00+00:00,,BACKWARDATION,,,0.13487478629609773,0.06574186716547636,,
2012-12-21 05:00:00+00:00,1.0577354640042476,CONTANGO,,,0.14579322429391328,0.12201261513218475,17.84000015258789,18.8700008392334
2012-12-21 06:00:00+00:00,,BACKWARDATION,,,0.027649742244254982,0.12201261513218475,,
2012-12-24 05:00:00+00:00,1.0577354640042476,CONTANGO,,,0.027649742244254982,0.11152654209441382,17.84000015258789,18.8700008392334
2012-12-24 06:00:00+00:00,,BACKWARDATION,,,0.009620830535366887,0.11152654209441382,,
2012-12-26 05:00:00+00:00,1.0231006557245428,CONTANGO,,,0.10243347244636847,0.2511239514482373,19.479999542236328,19.93000030517578
2012-12-26 06:00:00+00:00,,BACKWARDATION,,,0.09192821612227053,0.2511239514482373,,
2012-12-27 05:00:00+00:00,1.0231125207400906,CONTANGO,,,0.09136766518077355,0.22068962671990966,19.46999931335449,19.920000076293945
2012-12-27 06:00:00+00:00,,BACKWARDATION,,,0.09136766518077355,0.22068962671990966,,
2012-12-28 05:00:00+00:00,0.9630281611807027,BACKWARDATION,,,0.2735425515149841,0.3719806791105811,22.71999931335449,21.8799991607666
2012-12-28 06:00:00+00:00,,BACKWARDATION,,,0.16632442747717868,0.3719806791105811,,
2012-12-31 05:00:00+00:00,1.0394006141196719,CONTANGO,,,-0.0749486200606474,0.06000002692727491,18.020000457763672,18.729999542236328
2012-12-31 06:00:00+00:00,,BACKWARDATION,,,-0.07447349289818728,0.06000002692727491,,
2013-01-02 05:00:00+00:00,1.1369209936714486,CONTANGO,,,-0.24601947494128795,-0.10159117698350839,14.68000030517578,16.690000534057617
2013-01-02 06:00:00+00:00,,BACKWARDATION,,,-0.3538732064772957,-0.10159117698350839,,
2013-01-03 05:00:00+00:00,1.1497252258704849,CONTANGO,,,-0.3591548917407519,-0.06486829126549476,14.5600004196167,16.739999771118164
2013-01-03 06:00:00+00:00,,BACKWARDATION,,,-0.19200887626261287,-0.06486829126549476,,
2013-01-04 05:00:00+00:00,1.181489533096774,CONTANGO,,,-0.23251944659371027,-0.20334104622903115,13.829999923706056,16.34000015258789
2013-01-04 06:00:00+00:00,,BACKWARDATION,,,-0.05790193213892747,-0.20334104622903115,,
2013-01-07 05:00:00+00:00,1.192893459640662,CONTANGO,,,-0.060626725124042546,-0.21958121662072438,13.789999961853027,16.450000762939453
2013-01-07 06:00:00+00:00,,BACKWARDATION,,,-0.05288464530030157,-0.21958121662072438,,
2013-01-08 05:00:00+00:00,1.2077827387047884,CONTANGO,,,-0.06456047437959922,-0.2365470981465575,13.619999885559082,16.450000762939453
2013-01-08 06:00:00+00:00,,BACKWARDATION,,,-0.015184384620784641,-0.2365470981465575,,
2013-01-09 05:00:00+00:00,1.1947863503727514,CONTANGO,,,-0.0014460957483504178,-0.22589684408643884,13.8100004196167,16.5
2013-01-09 06:00:00+00:00,,BACKWARDATION,,,0.0014503595227699506,-0.22589684408643884,,
2013-01-10 05:00:00+00:00,1.1949593115446908,CONTANGO,,,-0.021754908742911305,-0.3074948620060648,13.489999771118164,16.1200008392334
2013-01-10 06:00:00+00:00,,BACKWARDATION,,,-0.009544795560442965,-0.3074948620060648,,
2013-01-11 05:00:00+00:00,1.198353341340105,CONTANGO,,,-0.01908959112088593,-0.31381612080933097,13.359999656677246,16.010000228881836
2013-01-11 06:00:00+00:00,,BACKWARDATION,,,-0.03258513752832626,-0.31381612080933097,,
2013-01-14 05:00:00+00:00,1.2048816837260563,CONTANGO,,,-0.020999272486703968,-0.40492953933247655,13.520000457763672,16.290000915527344
2013-01-14 06:00:00+00:00,,BACKWARDATION,,,0.0022239204710543525,-0.40492953933247655,,
2013-01-15 05:00:00+00:00,1.2051660290655997,CONTANGO,,,0.004447770247199001,-0.24805772216853472,13.550000190734863,16.329999923706055
2013-01-15 06:00:00+00:00,,BACKWARDATION,,,0.014221597226063976,-0.24805772216853472,,
2013-01-16 05:00:00+00:00,1.2101341042319123,CONTANGO,,,0.004491049487917342,-0.08583107647740262,13.420000076293944,16.239999771118164
2013-01-16 06:00:00+00:00,,BACKWARDATION,,,-0.007396477668926704,-0.08583107647740262,,
2013-01-17 05:00:00+00:00,1.184966859641064,CONTANGO,,,0.0036981682964247753,-0.06799455331461735,13.56999969482422,16.079999923706055
2013-01-17 06:00:00+00:00,,BACKWARDATION,,,0.0014759781407998052,-0.06799455331461735,,
2013-01-18 05:00:00+00:00,1.2271267989600205,CONTANGO,,,-0.08044281455680014,-0.09906000673295456,12.460000038146973,15.289999961853027
2013-01-18 06:00:00+00:00,,BACKWARDATION,,,-0.07153502479055751,-0.09906000673295456,,
2013-01-22 05:00:00+00:00,1.1842316899139163,CONTANGO,,,-0.07377047432860828,-0.09862216536906343,12.43000030517578,14.720000267028809
2013-01-22 06:00:00+00:00,,BACKWARDATION,,,-0.08400879994737598,-0.09862216536906343,,
2013-01-23 05:00:00+00:00,1.1637239129701007,CONTANGO,,,-0.08179806054827077,-0.08516885882224023,12.460000038146973,14.5
2013-01-23 06:00:00+00:00,,BACKWARDATION,,,0.0,-0.08516885882224023,,
2013-01-24 05:00:00+00:00,1.1560284130325271,CONTANGO,,,0.018459032225695893,-0.08110071000739949,12.6899995803833,14.670000076293944
2013-01-24 06:00:00+00:00,,BACKWARDATION,,,0.02091707713790303,-0.08110071000739949,,
2013-01-25 05:00:00+00:00,1.1373157065124708,CONTANGO,,,0.037007242707422394,-0.04447734899744016,12.890000343322754,14.65999984741211
2013-01-25 06:00:00+00:00,,BACKWARDATION,,,0.034510457773620606,-0.04447734899744016,,
2013-01-28 05:00:00+00:00,1.1105379538491897,CONTANGO,,,0.08908504440440801,0.015718566133496648,13.56999969482422,15.06999969482422
2013-01-28 06:00:00+00:00,,BACKWARDATION,,,0.06934595299760749,0.015718566133496648,,
2013-01-29 05:00:00+00:00,1.1074379644191361,CONTANGO,,,0.04885743575530288,-0.015532546674314918,13.3100004196167,14.739999771118164
2013-01-29 06:00:00+00:00,,BACKWARDATION,,,0.03258340303392715,-0.015532546674314918,,
2013-01-30 05:00:00+00:00,1.0768156707340786,CONTANGO,,,0.1109386589149497,0.0568265308671998,14.31999969482422,15.420000076293944
2013-01-30 06:00:00+00:00,,BACKWARDATION,,,0.05526897692459487,0.0568265308671998,,
2013-01-31 05:00:00+00:00,1.0889356079490224,CONTANGO,,,0.052321300966408524,0.06408343157884278,14.279999732971191,15.550000190734863
2013-01-31 06:00:00+00:00,,BACKWARDATION,,,0.07287748180119347,0.06408343157884278,,
2013-02-01 05:00:00+00:00,1.1465116588536837,CONTANGO,,,-0.0308039660526348,-0.04937362500822284,12.899999618530272,14.789999961853027
2013-02-01 06:00:00+00:00,,BACKWARDATION,,,-0.09916201861423146,-0.04937362500822284,,
2013-02-04 05:00:00+00:00,1.0763462767371728,CONTANGO,,,0.02444136794194396,0.17736757876251485,14.670000076293944,15.789999961853027
2013-02-04 06:00:00+00:00,,BACKWARDATION,,,0.027310948922658396,0.17736757876251485,,
2013-02-05 05:00:00+00:00,1.1151603420521083,CONTANGO,,,-0.03921564960882995,0.10378116896070244,13.720000267028809,15.300000190734863
2013-02-05 06:00:00+00:00,,BACKWARDATION,,,0.06356594362380008,0.10378116896070244,,
2013-02-06 05:00:00+00:00,1.1290082412823073,CONTANGO,,,0.03953490263280668,0.07624396519716381,13.40999984741211,15.140000343322754
2013-02-06 06:00:00+00:00,,BACKWARDATION,,,-0.08588958570749683,0.07624396519716381,,
2013-02-07 05:00:00+00:00,1.1251851541024667,CONTANGO,,,-0.07975460601289364,0.06382982241140733,13.5,15.1899995803833
2013-02-07 06:00:00+00:00,,BACKWARDATION,,,-0.016035004573396572,0.06382982241140733,,
2013-02-08 05:00:00+00:00,1.136712724300236,CONTANGO,,,-0.05102039326831065,0.010085346080557667,13.020000457763672,14.800000190734863
2013-02-08 06:00:00+00:00,,BACKWARDATION,,,-0.02908272886548169,0.010085346080557667,,
2013-02-11 05:00:00+00:00,1.134466830078594,CONTANGO,,,-0.03504849160154988,-0.0464259490500365,12.9399995803833,14.68000030517578
2013-02-11 06:00:00+00:00,,BACKWARDATION,,,-0.04148151256419996,-0.0464259490500365,,
2013-02-12 05:00:00+00:00,1.1495252641070421,CONTANGO,,,-0.06370367827238865,-0.050338095805502636,12.640000343322754,14.529999732971191
2013-02-12 06:00:00+00:00,,BACKWARDATION,,,-0.02918587565903874,-0.050338095805502636,,
2013-02-13 05:00:00+00:00,1.1271186926344305,CONTANGO,,,-0.003072266829567738,-0.09357543164419324,12.979999542236328,14.630000114440918
2013-02-13 06:00:00+00:00,,BACKWARDATION,,,0.003091187260443773,-0.09357543164419324,,
2013-02-14 05:00:00+00:00,1.1398104643836535,CONTANGO,,,-0.021638310823105744,-0.113445372258562,12.65999984741211,14.43000030517578
2013-02-14 06:00:00+00:00,,BACKWARDATION,,,0.0015822392045994338,-0.113445372258562,,
2013-02-15 05:00:00+00:00,1.1444622941592346,CONTANGO,,,-0.014240530085971814,-0.03410849561198892,12.460000038146973,14.260000228881836
2013-02-15 06:00:00+00:00,,BACKWARDATION,,,-0.04006159648906771,-0.03410849561198892,,
2013-02-19 05:00:00+00:00,1.1364743537152353,CONTANGO,,,-0.05161780787737957,-0.16087250473099157,12.3100004196167,13.989999771118164
2013-02-19 06:00:00+00:00,,BACKWARDATION,,,-0.027646084677240723,-0.16087250473099157,,
2013-02-20 05:00:00+00:00,1.049727488219394,CONTANGO,,,0.15955770000870806,0.06997084689961652,14.68000030517578,15.40999984741211
2013-02-20 06:00:00+00:00,,BACKWARDATION,,,0.17817016534768504,0.06997084689961652,,
2013-02-21 05:00:00+00:00,1.0321944653430561,CONTANGO,,,0.2215088459415686,0.13497393290172166,15.220000267028809,15.710000038146973
2013-02-21 06:00:00+00:00,,BACKWARDATION,,,0.2363931558259622,0.13497393290172166,,
2013-02-22 05:00:00+00:00,1.05716298246868,CONTANGO,,,0.1510966363342463,0.04962963528103281,14.170000076293944,14.979999542236328
2013-02-22 06:00:00+00:00,,BACKWARDATION,,,-0.03474115928335664,0.04962963528103281,,
2013-02-25 05:00:00+00:00,0.9447077804257014,BACKWARDATION,,,0.29359668776183834,0.45852527676330856,18.989999771118164,17.940000534057617
2013-02-25 06:00:00+00:00,,BACKWARDATION,,,0.24770035728950224,0.45852527676330856,,
2013-02-26 05:00:00+00:00,1.0225251417820242,CONTANGO,,,0.10841002255295606,0.3037095352621091,16.8700008392334,17.25
2013-02-26 06:00:00+00:00,,BACKWARDATION,,,0.19054345436853515,0.3037095352621091,,
2013-02-27 05:00:00+00:00,1.0631364788918782,CONTANGO,,,0.039520075012508205,0.1653480333976134,14.729999542236328,15.65999984741211
2013-02-27 06:00:00+00:00,,BACKWARDATION,,,-0.22432860875337435,0.1653480333976134,,
2013-02-28 05:00:00+00:00,1.0431979410965004,CONTANGO,,,-0.18325432249499285,0.1949153140116069,15.510000228881836,16.18000030517578
2013-02-28 06:00:00+00:00,,BACKWARDATION,,,-0.08061651112599255,0.1949153140116069,,
2013-03-01 05:00:00+00:00,1.0605469583097165,CONTANGO,,,-0.08950806801647848,0.21327012968464265,15.359999656677246,16.290000915527344
2013-03-01 06:00:00+00:00,,BACKWARDATION,,,0.042769866532206935,0.21327012968464265,,
2013-03-04 05:00:00+00:00,1.1006423857513843,CONTANGO,,,-0.04887979197080006,0.12439808876319836,14.010000228881836,15.420000076293944
2013-03-04 06:00:00+00:00,,BACKWARDATION,,,-0.09671179741227764,0.12439808876319836,,
2013-03-05 05:00:00+00:00,1.1090504686163316,CONTANGO,,,-0.13088334343576324,0.0950446046090434,13.479999542236328,14.949999809265137
2013-03-05 06:00:00+00:00,,BACKWARDATION,,,-0.12239584351967425,0.0950446046090434,,
2013-03-06 05:00:00+00:00,1.110864747199119,CONTANGO,,,-0.11914062269594672,-0.07833791200938378,13.529999732971191,15.029999732971191
2013-03-06 06:00:00+00:00,,BACKWARDATION,,,-0.03426127680719915,-0.07833791200938378,,
2013-03-07 05:00:00+00:00,1.1286370059359287,CONTANGO,,,-0.06780869334368012,-0.1419185157369105,13.0600004196167,14.739999771118164
2013-03-07 06:00:00+00:00,,BACKWARDATION,,,-0.031157206000168136,-0.1419185157369105,,
2013-03-08 05:00:00+00:00,1.1532962892600973,CONTANGO,,,-0.06602369583617851,-0.11150316973881691,12.59000015258789,14.520000457763672
2013-03-08 06:00:00+00:00,,BACKWARDATION,,,-0.06947521056431516,-0.11150316973881691,,
2013-03-11 04:00:00+00:00,1.2370241930500738,CONTANGO,,,-0.14560231723832262,-0.39125852770160263,11.5600004196167,14.300000190734863
2013-03-11 05:00:00+00:00,,BACKWARDATION,,,-0.11485451392076018,-0.39125852770160263,,
2013-03-12 04:00:00+00:00,1.188264008130559,CONTANGO,,,-0.060490041077365664,-0.2726733937541854,12.270000457763672,14.579999923706056
2013-03-12 05:00:00+00:00,,BACKWARDATION,,,-0.025416973069570803,-0.2726733937541854,,
2013-03-13 04:00:00+00:00,1.2265427153389363,CONTANGO,,,-0.060365386788785336,-0.1968771017415789,11.829999923706056,14.510000228881836
2013-03-13 05:00:00+00:00,,BACKWARDATION,,,0.023356357637425607,-0.1968771017415789,,
2013-03-14 04:00:00+00:00,1.247787623316206,CONTANGO,,,-0.022491368464021,-0.2714377805299675,11.300000190734863,14.100000381469728
2013-03-14 05:00:00+00:00,,BACKWARDATION,,,-0.07905462354038095,-0.2714377805299675,,
2013-03-15 04:00:00+00:00,1.2619469016092537,CONTANGO,,,-0.07905462354038095,-0.2643228878053675,11.300000190734863,14.260000228881836
2013-03-15 05:00:00+00:00,,BACKWARDATION,,,-0.04480133021041954,-0.2643228878053675,,
2013-03-18 04:00:00+00:00,1.1519461630847367,CONTANGO,,,0.12933218451719797,-0.046395471919022824,13.359999656677246,15.390000343322754
2013-03-18 05:00:00+00:00,,BACKWARDATION,,,0.18230083461692548,-0.046395471919022824,,
2013-03-19 04:00:00+00:00,1.0917303449152955,CONTANGO,,,0.273451336321344,0.06750748011787078,14.390000343322754,15.710000038146973
2013-03-19 05:00:00+00:00,,BACKWARDATION,,,0.273451336321344,0.06750748011787078,,
2013-03-20 04:00:00+00:00,1.1783741290665328,CONTANGO,,,0.12123892587916729,-0.06356242968590153,12.670000076293944,14.93000030517578
2013-03-20 05:00:00+00:00,,BACKWARDATION,,,-0.0516466765055974,-0.06356242968590153,,
2013-03-21 04:00:00+00:00,1.1100786266653342,CONTANGO,,,0.04715569840048972,0.07120974897554855,13.989999771118164,15.529999732971191
2013-03-21 05:00:00+00:00,,BACKWARDATION,,,-0.027797120407311082,0.07120974897554855,,
2013-03-22 04:00:00+00:00,1.124539467359178,CONTANGO,,,-0.0569840603846149,0.07783951789983812,13.56999969482422,15.260000228881836
2013-03-22 05:00:00+00:00,,BACKWARDATION,,,0.0710339079014064,0.07783951789983812,,
2013-03-25 04:00:00+00:00,1.1135371503350284,CONTANGO,,,0.08445143554704715,0.18858125193508846,13.739999771118164,15.300000190734863
2013-03-25 05:00:00+00:00,,BACKWARDATION,,,-0.017869907368841864,0.18858125193508846,,
2013-03-26 04:00:00+00:00,1.1550508591432793,CONTANGO,,,-0.0872050988787817,0.04074979473074358,12.770000457763672,14.75
2013-03-26 05:00:00+00:00,,BACKWARDATION,,,-0.058953519163724044,0.04074979473074358,,
2013-03-27 04:00:00+00:00,1.1353612728731357,CONTANGO,,,-0.030950632700024516,0.11158070188817804,13.149999618530272,14.93000030517578
2013-03-27 05:00:00+00:00,,BACKWARDATION,,,-0.0429403320535775,0.11158070188817804,,
2013-03-28 04:00:00+00:00,1.1527559498577562,CONTANGO,,,-0.07569141042048155,0.12389376946012498,12.699999809265137,14.640000343322754
2013-03-28 05:00:00+00:00,,BACKWARDATION,,,-0.005481648080597923,0.12389376946012498,,
2013-04-01 04:00:00+00:00,1.12518408091428,CONTANGO,,,0.06342986976558307,0.20176988446784438,13.579999923706056,15.279999732971191
2013-04-01 05:00:00+00:00,,BACKWARDATION,,,0.0326996439277345,0.20176988446784438,,
2013-04-02 04:00:00+00:00,1.1510172414320607,CONTANGO,,,-0.02813687424277156,-0.043413169057693324,12.779999732971191,14.710000038146973
2013-04-02 05:00:00+00:00,,BACKWARDATION,,,0.006299206685632441,-0.043413169057693324,,
2013-04-03 04:00:00+00:00,1.0900773912410282,CONTANGO,,,0.11889765760313109,-0.012508707496960203,14.210000038146973,15.489999771118164
2013-04-03 05:00:00+00:00,,BACKWARDATION,,,0.04639176126511968,-0.012508707496960203,,
2013-04-04 04:00:00+00:00,1.1015118655551315,CONTANGO,,,0.022827718803999586,0.09629047037746097,13.890000343322754,15.300000190734863
2013-04-04 05:00:00+00:00,,BACKWARDATION,,,0.08685450966699682,0.09629047037746097,,
2013-04-05 04:00:00+00:00,1.1048850596368447,CONTANGO,,,0.08920190666214634,-0.005003552249424059,13.920000076293944,15.380000114440918
2013-04-05 05:00:00+00:00,,BACKWARDATION,,,-0.020408160526004138,-0.005003552249424059,,
2013-04-08 04:00:00+00:00,1.1152388556573025,CONTANGO,,,-0.07178046833395246,-0.02800295674183817,13.1899995803833,14.710000038146973
2013-04-08 05:00:00+00:00,,BACKWARDATION,,,-0.05039602200412907,-0.02800295674183817,,
2013-04-09 04:00:00+00:00,1.1261682138868645,CONTANGO,,,-0.07559396434713717,-0.06550215673380844,12.84000015258789,14.460000038146973
2013-04-09 05:00:00+00:00,,BACKWARDATION,,,-0.07758620099042357,-0.06550215673380844,,
2013-04-10 04:00:00+00:00,1.142394844479711,CONTANGO,,,-0.11206899504788159,-0.03210656118944466,12.359999656677246,14.119999885559082
2013-04-10 05:00:00+00:00,,BACKWARDATION,,,-0.06292645565663735,-0.03210656118944466,,
2013-04-11 04:00:00+00:00,1.1576797664432854,CONTANGO,,,-0.07202424863439838,-0.06920151131637942,12.239999771118164,14.170000076293944
2013-04-11 05:00:00+00:00,,BACKWARDATION,,,-0.046729001116779356,-0.06920151131637942,,
2013-04-12 04:00:00+00:00,1.1625207271932472,CONTANGO,,,-0.06074764203285332,-0.0503936534850602,12.0600004196167,14.020000457763672
2013-04-12 05:00:00+00:00,,BACKWARDATION,,,-0.024271783607896613,-0.0503936534850602,,
2013-04-15 04:00:00+00:00,0.9861030825271186,BACKWARDATION,,,0.39724926678569084,0.2717231630919328,17.270000457763672,17.030000686645508
2013-04-15 05:00:00+00:00,,BACKWARDATION,,,0.4109477762013063,0.2717231630919328,,
2013-04-16 04:00:00+00:00,1.0816619154876506,CONTANGO,,,0.14052290026077996,0.09233179419648119,13.960000038146973,15.100000381469728
2013-04-16 05:00:00+00:00,,BACKWARDATION,,,0.157545568194156,0.09233179419648119,,
2013-04-17 04:00:00+00:00,1.025439132069739,CONTANGO,,,0.36898836272234314,0.16185785957498067,16.510000228881836,16.93000030517578
2013-04-17 05:00:00+00:00,,BACKWARDATION,,,-0.04400696055223208,0.16185785957498067,,
2013-04-18 04:00:00+00:00,0.9977221520845551,BACKWARDATION,,,0.016792067196983895,0.26421879279390237,17.559999465942383,17.520000457763672
2013-04-18 05:00:00+00:00,,BACKWARDATION,,,0.2578796144669113,0.26421879279390237,,
2013-04-19 04:00:00+00:00,1.0801603064702756,CONTANGO,,,0.07234958639841826,0.07543104777154697,14.970000267028809,16.170000076293945
2013-04-19 05:00:00+00:00,,BACKWARDATION,,,-0.0932767983345647,0.07543104777154697,,
2013-04-22 04:00:00+00:00,1.0882556965802062,CONTANGO,,,-0.1284070173330738,0.0909780743832731,14.390000343322754,15.65999984741211
2013-04-22 05:00:00+00:00,,BACKWARDATION,,,-0.18052387352105803,0.0909780743832731,,
2013-04-23 04:00:00+00:00,1.100148399652376,CONTANGO,,,-0.232346244179518,0.04984418863261819,13.479999542236328,14.829999923706056
2013-04-23 05:00:00+00:00,,BACKWARDATION,,,-0.09953244477050438,0.04984418863261819,,
2013-04-24 04:00:00+00:00,1.0999265719807956,CONTANGO,,,-0.09084840254458393,0.1011326888932973,13.609999656677246,14.970000267028809
2013-04-24 05:00:00+00:00,,BACKWARDATION,,,-0.054204354971224444,0.1011326888932973,,
2013-04-25 04:00:00+00:00,1.0983847403705675,CONTANGO,,,-0.05350941204952564,0.1127451094972407,13.619999885559082,14.960000038146973
2013-04-25 05:00:00+00:00,,BACKWARDATION,,,0.010385782498292917,0.1127451094972407,,
2013-04-26 04:00:00+00:00,1.094048546578583,CONTANGO,,,0.009643925731124492,0.1285239787006418,13.609999656677246,14.890000343322754
2013-04-26 05:00:00+00:00,,BACKWARDATION,,,0.0,0.1285239787006418,,
2013-04-29 04:00:00+00:00,1.088256749436925,CONTANGO,,,0.007347566788560966,-0.20613783006683783,13.710000038146973,14.920000076293944
2013-04-29 05:00:00+00:00,,BACKWARDATION,,,0.006607940774163712,-0.20613783006683783,,
2013-04-30 04:00:00+00:00,1.0931952095078505,CONTANGO,,,-0.007342101955627567,-0.03151859449720362,13.520000457763672,14.779999732971191
2013-04-30 05:00:00+00:00,,BACKWARDATION,,,-0.0066127260237967,-0.03151859449720362,,
2013-05-01 04:00:00+00:00,1.0772946793133493,CONTANGO,,,0.06465834949592941,-0.12235011688430963,14.489999771118164,15.609999656677246
2013-05-01 05:00:00+00:00,,BACKWARDATION,,,0.05689275935819871,-0.12235011688430963,,
2013-05-02 04:00:00+00:00,1.094186881427477,CONTANGO,,,-0.008752726858146764,-0.22608197232888905,13.59000015258789,14.869999885559082
2013-05-02 05:00:00+00:00,,BACKWARDATION,,,0.00517749204542528,-0.22608197232888905,,
2013-05-03 04:00:00+00:00,1.124513570451148,CONTANGO,,,-0.04955621698290735,-0.14161655629548298,12.850000381469728,14.449999809265137
2013-05-03 05:00:00+00:00,,BACKWARDATION,,,-0.1131814641513883,-0.14161655629548298,,
2013-05-06 04:00:00+00:00,1.1303318003231946,CONTANGO,,,-0.12629399258885132,-0.12022240824430552,12.65999984741211,14.3100004196167
2013-05-06 05:00:00+00:00,,BACKWARDATION,,,-0.06843269276922592,-0.12022240824430552,,
2013-05-07 04:00:00+00:00,1.1184723668591112,CONTANGO,,,-0.05592348935604019,-0.0482195579082666,12.829999923706056,14.350000381469728
2013-05-07 05:00:00+00:00,,BACKWARDATION,,,-0.0015564558108895898,-0.0482195579082666,,
2013-05-08 04:00:00+00:00,1.1374407418712444,CONTANGO,,,-0.014786033339859506,-0.06980160420496806,12.65999984741211,14.399999618530272
2013-05-08 05:00:00+00:00,,BACKWARDATION,,,0.0,-0.06980160420496806,,
2013-05-09 04:00:00+00:00,1.12795127879154,CONTANGO,,,0.037124824067425566,-0.03597648863695646,13.130000114440918,14.8100004196167
2013-05-09 05:00:00+00:00,,BACKWARDATION,,,0.02338271180972873,-0.03597648863695646,,
2013-05-10 04:00:00+00:00,1.168387598083016,CONTANGO,,,-0.018706139715146564,-0.0749448589140067,12.59000015258789,14.710000038146973
2013-05-10 05:00:00+00:00,,BACKWARDATION,,,-0.005529201869503009,-0.0749448589140067,,
2013-05-13 04:00:00+00:00,1.1992031842235067,CONTANGO,,,-0.00868875655632273,-0.08460976252257502,12.550000190734863,15.050000190734863
2013-05-13 05:00:00+00:00,,BACKWARDATION,,,-0.04417364193836881,-0.08460976252257502,,
2013-05-14 04:00:00+00:00,1.1730617858458308,CONTANGO,,,-0.027418100041088578,-0.05547337090283333,12.770000457763672,14.979999542236328
2013-05-14 05:00:00+00:00,,BACKWARDATION,,,0.014297085225911,-0.05547337090283333,,
2013-05-15 04:00:00+00:00,1.1748633643827149,CONTANGO,,,0.017474206859607433,-0.1159419860620069,12.8100004196167,15.050000190734863
2013-05-15 05:00:00+00:00,,BACKWARDATION,,,0.020717149396840995,-0.1159419860620069,,
2013-05-16 04:00:00+00:00,1.1820964169864066,CONTANGO,,,0.041434222803697685,-0.03826346224614641,13.06999969482422,15.449999809265137
2013-05-16 05:00:00+00:00,,BACKWARDATION,,,0.023492500102312963,-0.03826346224614641,,
2013-05-17 04:00:00+00:00,1.218473920377462,CONTANGO,,,-0.025058781286416254,-0.03112844827471062,12.449999809265137,15.170000076293944
2013-05-17 05:00:00+00:00,,BACKWARDATION,,,-0.028103091222407173,-0.03112844827471062,,
2013-05-20 04:00:00+00:00,1.1758832474147516,CONTANGO,,,0.016393445063856982,0.028436067511102836,13.020000457763672,15.3100004196167
2013-05-20 05:00:00+00:00,,BACKWARDATION,,,-0.003825496421422936,0.028436067511102836,,
2013-05-21 04:00:00+00:00,1.180254290803334,CONTANGO,,,0.022953343361871825,0.042088851524875404,13.369999885559082,15.779999732971191
2013-05-21 05:00:00+00:00,,BACKWARDATION,,,0.07389558958943065,0.042088851524875404,,
2013-05-22 04:00:00+00:00,1.1447178034851206,CONTANGO,,,0.11004015313635152,0.09162716124749659,13.81999969482422,15.81999969482422
2013-05-22 05:00:00+00:00,,BACKWARDATION,,,0.06144387165389986,0.09162716124749659,,
2013-05-23 04:00:00+00:00,1.1371713110900599,CONTANGO,,,0.08064509985746171,0.07159174197945761,14.06999969482422,16.0
2013-05-23 05:00:00+00:00,,BACKWARDATION,,,0.052356007124667814,0.07159174197945761,,
2013-05-24 04:00:00+00:00,1.1379557067013106,CONTANGO,,,0.046372467529243844,0.11119933292792705,13.989999771118164,15.920000076293944
2013-05-24 05:00:00+00:00,,BACKWARDATION,,,0.01230101881678114,0.11119933292792705,,
